pipeline,llm,metric,score
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,5
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,4
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,5
Bimodal,Gemma 3 (ft),TDC,4
Bimodal,Gemma 3 (ft),NFC,4
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,5
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,5
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,4
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,2
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,4
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,3
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,4
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,4
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,5
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,4
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,3
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,2
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,5
Bimodal,Gemma 3 (ft),TDC,4
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,5
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,2
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,5
Bimodal,Gemma 3 (ft),TDC,4
Bimodal,Gemma 3 (ft),NFC,4
Bimodal,Gemma 3 (ft),NDC,4
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,4
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,2
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,4
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,2
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,2
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,3
Bimodal,Gemma 3 (ft),TDC,4
Bimodal,Gemma 3 (ft),NFC,1
Bimodal,Gemma 3 (ft),NDC,1
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,4
Bimodal,Gemma 3 (ft),NFC,4
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,5
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,4
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,4
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,4
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,5
Bimodal,Gemma 3 (ft),TDC,4
Bimodal,Gemma 3 (ft),NFC,4
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,5
Bimodal,Gemma 3 (ft),TDC,4
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,4
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,3
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,5
Bimodal,Gemma 3 (ft),TDC,4
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,3
Bimodal,Gemma 3 (ft),TDC,2
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,5
Bimodal,Gemma 3 (ft),TDC,4
Bimodal,Gemma 3 (ft),NFC,4
Bimodal,Gemma 3 (ft),NDC,4
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Bimodal,Gemma 3 (ft),TFC,3
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,4
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,3
Bimodal,Gemma 3 (ft),TFC,4
Bimodal,Gemma 3 (ft),TDC,3
Bimodal,Gemma 3 (ft),NFC,3
Bimodal,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,5
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,2
Network-based,Gemma 3 (ft),TDC,2
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,5
Network-based,Gemma 3 (ft),NDC,4
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,5
Network-based,Gemma 3 (ft),NDC,4
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,5
Network-based,Gemma 3 (ft),NDC,4
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
